MNIST,CNN,False,True,mes10,loss,0.0349
MNIST,CNN,False,True,mes15,accuracy,0.9877
MNIST,CNN,False,True,mes15,loss,0.0343
MNIST,CNN,False,True,mes50,accuracy,0.9878
MNIST,CNN,False,True,mes50,loss,0.0354
Fashion-MNIST,CNN,True,False,m_baseline,accuracy,0.9081
Fashion-MNIST,CNN,True,False,m_baseline,loss,0.2653
Fashion-MNIST,CNN,True,False,m0,accuracy,0.9121
Fashion-MNIST,CNN,True,False,m0,loss,0.2798
Fashion-MNIST,CNN,True,False,mes3,accuracy,0.9061
Fashion-MNIST,CNN,True,False,mes3,loss,0.2622
Fashion-MNIST,CNN,True,False,mes5,accuracy,0.9073
Fashion-MNIST,CNN,True,False,mes5,loss,0.2652
Fashion-MNIST,CNN,True,False,mes10,accuracy,0.9064
Fashion-MNIST,CNN,True,False,mes10,loss,0.2661
Fashion-MNIST,CNN,True,False,mes15,accuracy,0.9051
Fashion-MNIST,CNN,True,False,mes15,loss,0.269
Fashion-MNIST,CNN,True,False,mes50,accuracy,0.9072
Fashion-MNIST,CNN,True,False,mes50,loss,0.2628
Fashion-MNIST,CNN,True,True,m_baseline,accuracy,0.9022
Fashion-MNIST,CNN,True,True,m_baseline,loss,0.2911
Fashion-MNIST,CNN,True,True,m0,accuracy,0.8579
Fashion-MNIST,CNN,True,True,m0,loss,1.8818
Fashion-MNIST,CNN,True,True,mes3,accuracy,0.8812
Fashion-MNIST,CNN,True,True,mes3,loss,0.32
Fashion-MNIST,CNN,True,True,mes5,accuracy,0.8847
Fashion-MNIST,CNN,True,True,mes5,loss,0.3112
Fashion-MNIST,CNN,True,True,mes10,accuracy,0.89
Fashion-MNIST,CNN,True,True,mes10,loss,0.2979
Fashion-MNIST,CNN,True,True,mes15,accuracy,0.8923
Fashion-MNIST,CNN,True,True,mes15,loss,0.2941
Fashion-MNIST,CNN,True,True,mes50,accuracy,0.8903
Fashion-MNIST,CNN,True,True,mes50,loss,0.2962
Fashion-MNIST,CNN,False,False,m_baseline,accuracy,0.9066
Fashion-MNIST,CNN,False,False,m_baseline,loss,0.266
Fashion-MNIST,CNN,False,False,m0,accuracy,0.9
Fashion-MNIST,CNN,False,False,m0,loss,0.2805
Fashion-MNIST,CNN,False,False,mes3,accuracy,0.9022
Fashion-MNIST,CNN,False,False,mes3,loss,0.2991
Fashion-MNIST,CNN,False,False,mes5,accuracy,0.8945
Fashion-MNIST,CNN,False,False,mes5,loss,0.3241
Fashion-MNIST,CNN,False,False,mes10,accuracy,0.9046
Fashion-MNIST,CNN,False,False,mes10,loss,0.2852
Fashion-MNIST,CNN,False,False,mes15,accuracy,0.9026
Fashion-MNIST,CNN,False,False,mes15,loss,0.2969
Fashion-MNIST,CNN,False,False,mes50,accuracy,0.9044
Fashion-MNIST,CNN,False,False,mes50,loss,0.2911
Fashion-MNIST,CNN,False,True,m_baseline,accuracy,0.9043
Fashion-MNIST,CNN,False,True,m_baseline,loss,0.2774
Fashion-MNIST,CNN,False,True,m0,accuracy,0.8546
Fashion-MNIST,CNN,False,True,m0,loss,1.9074
Fashion-MNIST,CNN,False,True,mes3,accuracy,0.8921
Fashion-MNIST,CNN,False,True,mes3,loss,0.302
Fashion-MNIST,CNN,False,True,mes5,accuracy,0.8952
Fashion-MNIST,CNN,False,True,mes5,loss,0.2876
Fashion-MNIST,CNN,False,True,mes10,accuracy,0.8951
Fashion-MNIST,CNN,False,True,mes10,loss,0.2925
Fashion-MNIST,CNN,False,True,mes15,accuracy,0.8914
Fashion-MNIST,CNN,False,True,mes15,loss,0.2966
Fashion-MNIST,CNN,False,True,mes50,accuracy,0.894
Fashion-MNIST,CNN,False,True,mes50,loss,0.289
CIFAR-10,CNN,True,False,m_baseline,accuracy,0.7846
CIFAR-10,CNN,True,False,m_baseline,loss,0.6423
CIFAR-10,CNN,True,False,m0,accuracy,0.7669
CIFAR-10,CNN,True,False,m0,loss,0.7122
CIFAR-10,CNN,True,False,mes3,accuracy,0.7618
CIFAR-10,CNN,True,False,mes3,loss,0.7241
CIFAR-10,CNN,True,False,mes5,accuracy,0.7613
CIFAR-10,CNN,True,False,mes5,loss,0.7066
CIFAR-10,CNN,True,False,mes10,accuracy,0.7691
CIFAR-10,CNN,True,False,mes10,loss,0.6795
CIFAR-10,CNN,True,False,mes15,accuracy,0.7611
CIFAR-10,CNN,True,False,mes15,loss,0.7079
CIFAR-10,CNN,True,False,mes50,accuracy,0.7649
CIFAR-10,CNN,True,False,mes50,loss,0.6939
CIFAR-10,CNN,True,True,m_baseline,accuracy,0.7843
CIFAR-10,CNN,True,True,m_baseline,loss,0.6585
CIFAR-10,CNN,True,True,m0,accuracy,0.6902
CIFAR-10,CNN,True,True,m0,loss,1.9993
CIFAR-10,CNN,True,True,mes3,accuracy,0.7098
CIFAR-10,CNN,True,True,mes3,loss,0.8638
CIFAR-10,CNN,True,True,mes5,accuracy,0.7247
CIFAR-10,CNN,True,True,mes5,loss,0.8055
CIFAR-10,CNN,True,True,mes10,accuracy,0.7271
CIFAR-10,CNN,True,True,mes10,loss,0.8138
CIFAR-10,CNN,True,True,mes15,accuracy,0.7381
CIFAR-10,CNN,True,True,mes15,loss,0.7702
CIFAR-10,CNN,True,True,mes50,accuracy,0.7227
CIFAR-10,CNN,True,True,mes50,loss,0.8219
CIFAR-10,CNN,False,False,m_baseline,accuracy,0.7886
CIFAR-10,CNN,False,False,m_baseline,loss,0.633
CIFAR-10,CNN,False,False,m0,accuracy,0.7718
CIFAR-10,CNN,False,False,m0,loss,0.6974
CIFAR-10,CNN,False,False,mes3,accuracy,0.7612
CIFAR-10,CNN,False,False,mes3,loss,0.6898
CIFAR-10,CNN,False,False,mes5,accuracy,0.7666
CIFAR-10,CNN,False,False,mes5,loss,0.6816
CIFAR-10,CNN,False,False,mes10,accuracy,0.7692
CIFAR-10,CNN,False,False,mes10,loss,0.6706
CIFAR-10,CNN,False,False,mes15,accuracy,0.7662
CIFAR-10,CNN,False,False,mes15,loss,0.6804
CIFAR-10,CNN,False,False,mes50,accuracy,0.7733
CIFAR-10,CNN,False,False,mes50,loss,0.6559
CIFAR-10,CNN,False,True,m_baseline,accuracy,0.7902
CIFAR-10,CNN,False,True,m_baseline,loss,0.6253
CIFAR-10,CNN,False,True,m0,accuracy,0.6896
CIFAR-10,CNN,False,True,m0,loss,2.4061
CIFAR-10,CNN,False,True,mes3,accuracy,0.7317
CIFAR-10,CNN,False,True,mes3,loss,0.8079
CIFAR-10,CNN,False,True,mes5,accuracy,0.7401
CIFAR-10,CNN,False,True,mes5,loss,0.7578
CIFAR-10,CNN,False,True,mes10,accuracy,0.7341
CIFAR-10,CNN,False,True,mes10,loss,0.7721
CIFAR-10,CNN,False,True,mes15,accuracy,0.7503
CIFAR-10,CNN,False,True,mes15,loss,0.737
CIFAR-10,CNN,False,True,mes50,accuracy,0.7337
CIFAR-10,CNN,False,True,mes50,loss,0.7761
